          NA  0.663153120  0.371594386 -1.132139196 -0.312941302 -1.184481933  1.536170121  0.300870328 -2.036478717  1.694984111
          NA  0.401883987  1.102190077 -0.514831551  0.397504922  0.641744850  0.086329256  2.237751334  1.138191456  0.778836086
          NA -1.384834238  0.479294405  1.140999621  2.233595902 -0.119713729  1.150632618  0.504998512 -1.752136992 -1.372493825
          NA -0.075377935 -0.864102368 -1.834297825  0.809592311  0.857319087  1.086281141 -1.012543640  1.461350165 -0.597774551
          NA -0.034678702  0.040421095  2.229414994  1.817642050  0.365817571  0.444091718 -1.402951956  0.927390065  1.024004347
          NA -0.516945774  1.527393563  2.139496745  0.683913702  0.899132319  0.109016383  1.614334064  0.514243473  0.941398721
          NA -2.112042006 -2.338588849  0.461960763 -0.665397978 -0.185799934  1.314997521  2.260692434 -0.165476848 -0.526791075
          NA  0.641130042  1.016633382 -0.889030440  1.093389523  1.488289228  0.677677606 -0.572947664  0.274695347 -0.106260702
          NA -0.125778772  0.338653098 -0.265644399 -1.309200626  1.240351549 -0.817677248 -1.229376865  0.215456381  0.698327693
          NA  1.820886170 -0.563440885  1.431853882 -1.317941090  0.758878172  0.380765747  1.709232300  0.092169674 -0.228665062
 1.000000000  0.891127201  0.366744873 -0.932738157 -0.682303216  0.124849789  0.432960490 -0.127409092  0.815704466 -0.994004026
 0.000000000 -0.055251468 -1.679743209  0.520742009  0.319658458 -0.436701196 -0.202978650  1.871030757  0.966784618 -0.295969825
 1.000000000  2.426555023  0.062195811  1.139795095  1.924826332 -0.207749991  1.156773654 -0.322676186 -0.651098658 -0.174059766
 1.000000000 -0.905289189 -0.683936099  0.943245074  1.020031526  0.027126197 -0.746902735  0.710843577 -0.980688075 -0.223126315
 1.000000000 -1.029867459 -0.382193198  0.748404404  0.327228144  0.523509992 -1.704266482  0.354035760 -0.466998205  0.273096349
 1.000000000 -0.083510518  0.152632451 -0.438938798 -0.083282554  0.543632915  0.664944937 -0.130592813  0.347462852 -0.233399834
 0.000000000  0.923956906  0.116262717  1.112343697 -0.341168385  1.194900590 -1.047018190  0.772256793 -0.811587189  1.180905378
 0.000000000 -1.990806402 -0.847161122  1.808405436 -1.462619506 -0.968147589  1.026433031 -0.682106620  0.036629778  0.179580557
 1.000000000  0.091590115  0.105359044 -0.051236300 -0.955558149 -1.944440724  0.649465016 -1.094803877  1.194317198  1.868945124
 1.000000000  0.663675376  1.389167849  1.512166647  0.073296193 -0.263186838 -1.069702525 -1.119381778 -0.065834927 -0.558237774
 0.000000000  1.777238375 -1.224087064 -0.021688910 -1.375049625 -0.593112631 -1.294343624 -0.751865414 -1.600452286  0.126107052
 1.000000000 -0.157122756 -0.815209365 -1.585608480  0.751581105 -1.308537296  1.165902388  0.654283188 -0.529566189 -1.291886236
 1.000000000  1.135145633 -0.830897460  1.990614138 -0.589331355  0.424613571  0.797852904 -1.773674319 -0.064697164  1.810346169
 0.000000000 -0.651235888 -0.340712886  0.898800769  1.512741528 -0.597112767 -0.317977361  1.483680982 -0.366444638 -0.202403616
 0.000000000  0.653963336  0.299524934 -2.151074879  1.897631577  1.370244246 -0.303647114 -1.810392884 -0.275558495  1.662424006
 0.000000000  0.803298343 -0.176375187  0.437668577 -1.459002462  1.658878447 -0.906336540 -0.882272771  0.286619033  0.158472814
 0.000000000 -0.491758129 -2.458358388  2.261264409  1.630137269 -1.985381419  0.524597056 -0.257796564 -0.355150601 -0.034359641
 0.000000000 -0.343378449 -0.516870412  0.067956201  0.879653077  0.624531939 -0.882779870 -1.171265660 -0.101784255 -0.212438923
 0.000000000  0.701833101 -1.432479111 -0.110589166 -0.338243752  1.174350952  1.165278202 -0.864373474 -1.034100434 -0.046565626
 1.000000000  0.113342642  1.494210090 -0.605643694 -1.205822239  0.713206120  0.401363346  0.050256613 -0.731083526  1.538132730
 1.000000000  0.477554288  1.520423491 -1.215790260  0.584783320  0.763854162  0.342219412  1.133648410 -0.872130959  0.250634737
 1.000000000  1.505126113  0.774682967 -0.534174251  0.539571475  1.227693685  1.297394318  1.299338063 -0.294239847  1.459604027
 1.000000000 -1.008147518 -0.129880911  1.090491670  1.065146002 -0.849015193  0.698243566 -0.001683267  0.831511726 -0.181238022
 1.000000000  0.912878680  0.704517173 -1.271230603 -1.559989965  0.462497441  1.513710329  1.654733381  0.894628880 -1.523232538
 1.000000000  1.560462793  0.505267832 -0.765988762  1.391757215  0.519965818  0.141199603 -0.418088399  0.259575456  2.506266357
 0.000000000 -0.366475502 -0.946515316 -0.339216965 -0.911274874 -0.459465690  0.789379238 -0.053133473 -0.845618671 -1.376582570
 1.000000000 -0.430391799  0.051524720  1.261474116  0.136849020  0.213950286  0.431371834 -0.207816139  1.427482504  0.072303198
 0.000000000 -0.001769508  0.478401660 -0.402537344 -0.798672824 -0.717858407  0.989067941  0.728805716 -1.025896597  1.494510554
 1.000000000  0.196725069 -0.095053426 -0.228938145 -0.888058165  0.062369607 -0.534068226  0.169588965 -0.592466799 -1.280988843
 0.000000000  0.293479634 -1.210057134  0.023341556  0.225908519  1.187407798  0.188468748  0.092249785 -0.510580375 -0.199902211
 1.000000000 -1.655921030 -0.317223176  0.360211186 -0.410784357  0.271144847 -2.551685711 -0.813158833 -2.187532600 -0.487685434
 0.000000000 -2.013320691  2.008616308 -0.556338863 -1.043463263 -0.187995942  0.148870504  0.242856077  1.885294768  0.577066509
 1.000000000 -0.699727657 -1.073893423  0.150010411 -0.411583928 -0.747884376 -0.852060478  1.296603379 -1.877649934 -0.031086391
 0.000000000 -0.098027031  1.029638104  1.542078927  0.627269066  0.321244357 -0.714110054 -0.008010144  0.337144780 -0.306319344
 0.000000000 -0.796052656 -1.515918629  0.348356839  0.378363384 -0.504051289 -0.057546545 -0.248807011 -0.057182684 -1.159794508
 0.000000000  0.061130589  0.152460171 -0.076522496 -0.082819309  0.362330940  0.293968365 -0.218467587  0.174171663 -0.040007891
 0.000000000 -0.628941814  0.757260512  0.669227518  0.284961178 -0.004869136 -0.793967448 -0.806179671  0.271601080  1.812636441
 0.000000000 -0.928329820  0.153431879  0.851719628  0.826534837 -2.701292528  1.587278675 -0.829266231  1.208883387 -1.393333396
 1.000000000  1.139058270  0.197059077 -0.917948892  0.586557724  1.923804173  0.957886500 -0.374038703  0.735647598  0.370215206
 1.000000000 -1.696971636  1.133762450  0.299965506  0.582594655 -0.701913280  0.869771259 -1.391485875  0.389460478 -0.793401647
 1.000000000 -0.339705104  0.695241888 -0.602844207  1.638842567 -1.454011637  0.980541296 -0.209000637  0.805558989  0.340610578
 0.000000000 -0.315741821  0.797355150 -1.023130775  0.403968420  0.957136742 -1.598215304  0.588015961  0.241265610  0.088282400
 1.000000000  1.038280011 -0.652188511  1.236487306 -0.194980513 -1.287258968  2.921477511  0.706561623 -0.547001707 -0.262953708
 0.000000000 -0.867870313  1.811653135  0.388180867 -0.935348084  0.569715354  0.558594202 -0.021752343 -0.026116529  0.061090993
 0.000000000  0.375077188  0.296611284 -0.596536646  0.113674903  0.443197830 -0.293129621  0.438497293 -0.113990174  0.184360510
 0.000000000 -0.356875324  0.177655173  1.530482431  1.150085405 -0.520092520 -0.099995696  1.747087866  0.492812780 -0.283112489
 1.000000000 -1.387318097  1.984237800  0.246416362 -0.592832340 -1.066380667 -0.161980170 -0.460672776 -1.011548498 -0.810972753
 1.000000000  0.987976261 -1.510582028  0.220415586  0.283170549  1.017268704 -0.001014781  1.005296648 -0.551777255 -0.434857461
 1.000000000 -2.483120584 -0.253844774  2.688898336 -0.915024946 -1.356171732  0.229413697  0.606229404 -0.840653089  0.515152293
 1.000000000 -0.470959480  0.970997814  0.844279733  0.031869380  0.324619542 -0.780584300 -0.245879598  0.156878791  0.048672467
 0.000000000 -1.034483785  0.219837668 -2.056228459  0.260999635 -0.630072214  0.103306854  0.058526664 -0.240068182  1.789368007
 1.000000000 -0.285498509 -1.282938715 -0.068875852 -1.784780553  0.625519820 -0.386988601  0.411547592 -1.166835903  0.900959931
 0.000000000  0.378025999  0.502801345  0.639558909  1.128068573 -0.215458675  0.452315450  0.609385511 -0.695340209  0.303956230
 1.000000000 -0.898667210 -0.091231475 -1.146931101 -0.348257683  0.330454662 -1.378143265  0.281397964  0.497805218 -0.055179588
 1.000000000  0.118301593  1.924612609  2.123594689  0.247444887  1.327474613 -0.114407125 -0.125545986  0.954841325  0.256710211
 1.000000000 -1.871885630 -1.174903932  0.834015920 -1.555646863  0.356809404 -0.623581147  0.707558970  2.912292235 -0.367774637
 0.000000000  0.094396051  0.418696792  1.842001977 -0.040344720 -0.070526875 -1.245497813  0.795227538 -0.699799155  0.878019228
 1.000000000  0.680741897 -0.414601510 -1.017556941 -0.782133826  0.258757510 -0.633704039  0.433435812  0.011946375  2.171991163
 1.000000000 -0.119321035 -0.430664043  1.234088744 -0.342475108 -0.099923558 -0.207410609  2.562147061 -0.991034433  1.301953904
 0.000000000  0.387433212 -0.023113666  0.955471905 -0.017814747  0.701738693 -0.574806636 -0.670084267 -0.751410915  1.787149257
 1.000000000 -0.924797440 -1.355973446  0.343072794 -0.101869088 -0.905834022 -0.945417921  3.015792584 -0.309601302 -0.261704102
 1.000000000 -1.369531801 -1.398518490  1.852699579  0.484602871  1.687093262  0.431233325  1.562739659 -0.979617601 -0.627346472
 0.000000000  0.605486136 -0.827717500 -0.027210483 -1.361279677  0.561815913  3.114882100 -0.552589551 -0.309452352 -1.688263221
 1.000000000  0.821703957 -0.363169280  1.074480366 -0.664944346  0.118984341 -0.864086111  0.302167940 -0.879694005 -0.626989600
 1.000000000 -0.038083056 -0.988233286  0.933554776 -0.710395194  0.003256962  1.771748029 -0.486460187  0.299391606 -2.072345106
 1.000000000  1.036014357 -0.192295282  0.156887939 -0.469308162 -0.134521484  1.704355913  1.813533577  1.655734361  1.413955069
 1.000000000 -0.358641341  0.810689841  0.342513320  0.442208911 -1.401663496  0.106451349  0.463489546  0.879338102 -1.036859945
 0.000000000 -0.123707953 -1.154402766 -0.357289109 -0.044222970 -1.197544980  0.653351135  0.799941384 -0.270946915  0.456119003
 1.000000000  1.424198884 -0.586813748  0.903760624  1.185490566 -1.222518926 -0.483501843 -0.726362871  0.621183363 -1.337240061
 1.000000000 -2.094373585  0.041265514 -1.222519268  0.640378935  0.567192069 -0.168430646  2.114988081  2.277773915 -0.255212960
 0.000000000  1.420555871 -1.550813552 -0.231696015  1.172773381  1.218629215  0.232153681 -0.351308545 -0.341287616  1.612746555
 1.000000000  0.615520826  1.693377989  1.339441152 -1.163816624 -2.307497389  0.636677866 -1.083474585  0.883425022  0.135962582
 0.000000000 -0.558111110  0.361752793  0.299113103 -1.798861053 -0.140301271 -0.476447522  1.280424391 -0.895194723 -1.177783830
 0.000000000  0.014784913 -0.304534908 -1.357857259  0.991260223 -1.557559421 -1.159776079 -0.688094430  0.494048392  2.975485844
 0.000000000  1.309178234 -0.139886149 -0.657719886  1.110340118  0.126932166 -0.124568664  0.152661184 -1.590751236  2.214754614
 0.000000000  0.230938377  0.507305485 -0.050459211  0.273366851 -0.258243735  1.092280574 -0.095637604 -1.624720116 -0.784905775
 1.000000000  1.141731721 -0.198071899  1.022867560  0.048618178  1.443456454  0.052685159 -0.243002013  1.363696980  0.393798002
 1.000000000 -2.196136473  1.456422738 -1.605204678 -0.202759001  1.791202753 -0.782108039  1.233443169  1.524659589 -0.481779282
 1.000000000 -0.117811116  1.895693460  0.273730432  0.026655658  1.115461325  0.114240546  0.952929527  1.559445964 -2.857665646
 0.000000000  0.239070786 -0.469106618  1.055633059  0.198181686 -0.250521097  0.024029260  0.412034181 -0.972063633  1.627686795
 0.000000000 -0.595225656  1.739102153  0.054993415  1.401386006  0.193003098 -1.330129426 -1.568646519  0.427468481  0.753096109
 1.000000000 -0.353123697  0.174368119  0.346610268 -1.549717009  0.338907991 -0.218264384  1.070304841  0.650781204  1.040174440
 0.000000000  0.121768285 -1.761263867 -1.269841309  1.376184824  0.318899393  0.008007429  0.434495410  0.293913477 -1.724969949
 0.000000000 -1.186106300  0.062832742 -1.285134667  2.069393518 -0.803565916  0.959240143 -0.040795670  0.897323443 -0.605213691
 1.000000000  0.137792943 -1.437153459 -0.600452827  0.639434529 -1.651319235  0.909059590  1.218571817 -0.548830354  0.710383519
 1.000000000 -0.204795342 -0.982673861  0.053982272 -0.611403136  0.235777143 -0.397764650 -2.599946966  1.063311273  0.864715269
 0.000000000 -0.270043551  2.275937550 -0.092126898  0.555446602 -0.634957201  0.562979295 -0.286773044 -1.202517314 -1.229484236
 1.000000000 -0.396601492  1.010018808 -0.675489439 -0.241002650 -0.494033764  0.998496697  0.936874337  0.746187291 -0.249818699
 0.000000000 -0.154978237  0.218041063  2.738946069  0.774481119  0.619543223  0.699276843  1.410457545  1.893158827 -0.338418387
 1.000000000  0.098204282 -0.909257456  0.016397154 -0.562060411  1.095292315  0.947491782  1.508003751  1.438638663 -0.877748884
